project_id,action,source_project_ids,source_family,assessment_rows,defer_to_residential,component_pins,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,multifamily,units_unusable,building_area_unusable,land_area_unusable,reported_construction_year,reported_land_sqft,evidence_ids,location_source,location_id,location_year,location_target_year,corrected_address,historical_location_pin,historical_location_year,zoning_group,zoning_year,zoning_source,zoning_note,decision_references,decision_reason
residential_17324080800000,update,residential_17324080800000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080800000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row85 | residential_reviewed_parcel_locations.csv:row34,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080810000,update,residential_17324080810000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080810000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row86 | residential_reviewed_parcel_locations.csv:row35,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080820000,update,residential_17324080820000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080820000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row87 | residential_reviewed_parcel_locations.csv:row36,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080830000,update,residential_17324080830000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080830000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row88 | residential_reviewed_parcel_locations.csv:row37,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080840000,update,residential_17324080840000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080840000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row89 | residential_reviewed_parcel_locations.csv:row38,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080850000,update,residential_17324080850000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080850000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row90 | residential_reviewed_parcel_locations.csv:row39,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080860000,update,residential_17324080860000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080860000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row91 | residential_reviewed_parcel_locations.csv:row40,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080870000,update,residential_17324080870000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080870000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row92 | residential_reviewed_parcel_locations.csv:row41,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080880000,update,residential_17324080880000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080880000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row93 | residential_reviewed_parcel_locations.csv:row42,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080890000,update,residential_17324080890000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080890000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row94 | residential_reviewed_parcel_locations.csv:row43,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080900000,update,residential_17324080900000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080900000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row95 | residential_reviewed_parcel_locations.csv:row44,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080910000,update,residential_17324080910000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080910000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row96 | residential_reviewed_parcel_locations.csv:row45,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080920000,update,residential_17324080920000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080920000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row97 | residential_reviewed_parcel_locations.csv:row46,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080930000,update,residential_17324080930000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080930000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row98 | residential_reviewed_parcel_locations.csv:row47,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080940000,update,residential_17324080940000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080940000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row99 | residential_reviewed_parcel_locations.csv:row48,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080950000,update,residential_17324080950000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080950000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row100 | residential_reviewed_parcel_locations.csv:row49,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080960000,update,residential_17324080960000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080960000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row101 | residential_reviewed_parcel_locations.csv:row50,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080970000,update,residential_17324080970000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080970000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row102 | residential_reviewed_parcel_locations.csv:row51,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080980000,update,residential_17324080980000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080980000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row103 | residential_reviewed_parcel_locations.csv:row52,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324080990000,update,residential_17324080990000,residential,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324080990000,2025,2013,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row104 | residential_reviewed_parcel_locations.csv:row53,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324081000000,update,residential_17324081000000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324081000000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row105 | residential_reviewed_parcel_locations.csv:row54,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324081010000,update,residential_17324081010000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324081010000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row106 | residential_reviewed_parcel_locations.csv:row55,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324081020000,update,residential_17324081020000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324081020000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row107 | residential_reviewed_parcel_locations.csv:row56,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_17324081030000,update,residential_17324081030000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,parcel_universe_2025,17324081030000,2025,2014,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row108 | residential_reviewed_parcel_locations.csv:row57,Keep each Lexington townhouse separate. Use its row final inspection as an approved completion proxy; some individual homes sold before the row final inspection. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
